Frame,Clock,x,y,h,w,label,score
64564,0:43:02,57,64,148,166,Positive,0.9982779
65113,0:43:24,34,74,105,113,Positive,0.99981517
65122,0:43:24,0,50,124,125,Positive,0.9919286
65123,0:43:24,0,0,143,169,Negative,0.5805015
65337,0:43:33,553,193,120,136,Negative,0.9975321
65337,0:43:33,496,0,97,165,Positive,0.83230424
65338,0:43:33,545,0,470,237,Negative,0.94567424
65339,0:43:33,663,379,155,131,Negative,0.53501815
65339,0:43:33,580,94,184,177,Positive,0.86766577
65341,0:43:33,654,471,119,101,Negative,0.96619594
65341,0:43:33,615,239,114,146,Positive,0.5198544
65342,0:43:33,600,285,304,134,Negative,0.9397161
65343,0:43:33,596,314,101,144,Positive,0.8718874
65556,0:43:42,762,326,206,457,Positive,0.5400151
66144,0:44:05,1081,332,257,199,Positive,0.932772
66145,0:44:05,662,585,118,218,Positive,0.9996425
66256,0:44:10,0,0,169,143,Negative,0.64100504
66348,0:44:13,687,286,162,78,Positive,0.8068063
66606,0:44:24,647,290,254,176,Positive,0.95333606
66607,0:44:24,645,306,193,176,Positive,0.9941612
67723,0:45:08,679,286,115,117,Positive,0.5611452
67893,0:45:15,688,179,418,209,Positive,0.9999554
67894,0:45:15,722,238,299,270,Positive,0.99980146
67895,0:45:15,755,243,185,195,Positive,0.80078405
67897,0:45:15,997,436,85,143,Negative,0.90331864
67898,0:45:15,1116,509,116,164,Positive,0.8509394
69027,0:46:01,0,283,171,224,Positive,0.9999809
69028,0:46:01,285,124,472,388,Positive,0.99692243
69029,0:46:01,664,237,191,300,Positive,0.99535084
69030,0:46:01,1098,247,99,182,Positive,0.97249585
69119,0:46:04,563,140,48,193,Negative,0.50766456
70188,0:46:47,400,0,268,228,Positive,0.98326886
70189,0:46:47,0,26,341,188,Positive,0.935699
70771,0:47:10,531,394,206,276,Positive,0.8903609
71066,0:47:22,0,429,291,412,Positive,0.9999927
71067,0:47:22,390,618,102,315,Positive,0.99999964
71068,0:47:22,796,355,365,447,Positive,1.0
72610,0:48:24,483,208,480,139,Negative,0.6161434
72627,0:48:25,60,379,214,145,Negative,0.61642915
72628,0:48:25,224,328,216,127,Positive,0.9166232
72629,0:48:25,320,259,220,165,Positive,0.999443
72630,0:48:25,503,493,97,128,Negative,0.99993706
72630,0:48:25,392,184,199,177,Positive,0.86814964
72631,0:48:25,429,136,401,143,Positive,0.8727663
72632,0:48:25,486,108,290,125,Negative,0.6630136
72633,0:48:25,518,96,268,192,Positive,0.95163894
72661,0:48:26,542,85,118,139,Positive,0.9821237
72663,0:48:26,515,105,75,162,Positive,0.85558665
72720,0:48:28,177,485,235,176,Positive,0.57471627
72721,0:48:28,712,646,74,236,Negative,0.8134687
72722,0:48:28,1069,384,336,211,Positive,0.9999975
72956,0:48:38,496,116,77,126,Positive,0.98246527
72961,0:48:38,384,124,380,257,Positive,0.9451105
72962,0:48:38,288,127,82,185,Positive,0.501338
72963,0:48:38,200,153,86,183,Positive,0.95683926
72965,0:48:38,0,179,202,184,Positive,0.98095155
72966,0:48:38,0,324,138,73,Negative,0.6316949
74192,0:49:27,224,68,131,96,Negative,0.9429071
74314,0:49:32,97,71,75,160,Positive,0.84061384
74315,0:49:32,64,68,152,228,Positive,0.9541468
74316,0:49:32,0,69,216,224,Positive,0.8782435
74317,0:49:32,0,119,174,146,Positive,0.9996407
74318,0:49:32,12,155,174,166,Positive,0.9999676
74319,0:49:32,45,165,179,173,Positive,0.99990106
74320,0:49:32,83,172,180,185,Positive,0.9089736
74321,0:49:32,125,180,175,199,Positive,0.9995029
74322,0:49:32,371,585,135,92,Negative,0.99999607
74322,0:49:32,174,192,133,203,Positive,0.76521903
74323,0:49:32,399,489,231,111,Negative,0.98917925
74323,0:49:32,259,205,132,189,Positive,0.9715133
74324,0:49:32,370,222,498,194,Positive,0.5941133
74325,0:49:33,479,236,281,158,Positive,0.99657553
74326,0:49:33,556,250,329,148,Negative,0.90761125
74326,0:49:33,516,266,122,162,Negative,0.9224701
74327,0:49:33,601,276,316,168,Positive,0.9945431
74328,0:49:33,575,309,218,232,Positive,0.50331414
74344,0:49:33,594,288,260,184,Positive,0.98822975
74345,0:49:33,663,279,151,112,Positive,0.99383897
74581,0:49:43,661,309,282,71,Negative,0.9346725
74583,0:49:43,660,307,241,98,Negative,0.94532365
74935,0:49:57,408,52,368,237,Positive,0.50462645
75343,0:50:13,654,329,197,134,Negative,0.73392355
76077,0:50:43,623,310,194,63,Positive,0.5649348
76078,0:50:43,589,305,200,136,Positive,0.8316308
76367,0:50:54,562,340,141,77,Negative,0.6804908
76419,0:50:56,580,336,116,94,Positive,0.94263005
76420,0:50:56,570,320,108,159,Positive,0.96173483
76687,0:51:07,382,607,113,82,Negative,0.99999
76687,0:51:07,7,0,90,266,Negative,0.8592714
76688,0:51:07,546,188,152,275,Negative,0.6953697
76822,0:51:12,575,329,112,104,Positive,0.992945
77786,0:51:51,577,320,133,129,Positive,0.9823941
77787,0:51:51,579,292,149,171,Positive,0.99844825
77847,0:51:53,569,314,212,183,Positive,0.9999751
77934,0:51:57,580,300,184,114,Positive,0.94056493
78085,0:52:03,696,0,177,243,Positive,0.9979482
78086,0:52:03,228,127,161,224,Positive,0.84637815
78133,0:52:05,664,274,113,101,Positive,0.9418363
78140,0:52:05,593,293,265,119,Positive,0.68509537
78141,0:52:05,580,352,70,150,Positive,0.5433129
78932,0:52:37,667,280,264,135,Positive,0.885052
79476,0:52:59,587,383,69,163,Negative,0.7451727
79478,0:52:59,561,315,167,109,Positive,0.74270135
79534,0:53:01,625,274,184,174,Positive,0.65153563
79742,0:53:09,603,321,187,140,Positive,0.79659164
79743,0:53:09,622,322,262,161,Negative,0.77183825
79745,0:53:09,621,267,319,210,Positive,0.99754
79746,0:53:09,480,183,361,264,Negative,0.7971146
79749,0:53:09,461,424,202,210,Positive,0.50902635
79750,0:53:10,306,495,101,395,Negative,0.7467316
79751,0:53:10,384,416,230,207,Positive,0.9998673
79752,0:53:10,392,591,129,115,Positive,0.62226367
80814,0:53:52,903,242,330,271,Positive,0.8341248
80815,0:53:52,452,317,367,208,Positive,0.9999908
80816,0:53:52,0,468,252,182,Positive,0.9984647
81034,0:54:01,982,458,262,298,Negative,0.515744
81101,0:54:04,88,625,95,203,Positive,0.785004
81102,0:54:04,176,569,151,260,Positive,0.75172365
81103,0:54:04,277,491,203,185,Positive,0.99935216
81105,0:54:04,519,352,223,125,Negative,0.6734639
81106,0:54:04,586,310,270,142,Negative,0.7332897
81107,0:54:04,655,285,246,89,Negative,0.8448633
81108,0:54:04,603,280,283,160,Positive,0.8644064
81198,0:54:07,634,361,167,91,Positive,0.9507859
81689,0:54:27,691,263,220,122,Positive,0.8350508
81690,0:54:27,731,251,276,182,Positive,0.9526172
81691,0:54:27,755,288,124,105,Negative,0.914063
81693,0:54:27,847,427,109,153,Positive,0.96497035
81694,0:54:27,933,489,154,187,Positive,0.9756068
81695,0:54:27,1087,569,151,182,Negative,0.84021634
82974,0:55:18,824,276,356,233,Positive,0.9795101
82975,0:55:19,304,393,314,213,Positive,0.952461
83128,0:55:25,110,528,192,562,Positive,0.9994043
84639,0:56:25,982,276,143,254,Positive,0.9871611
84640,0:56:25,917,293,138,294,Positive,0.9390842
84641,0:56:25,908,306,212,121,Negative,0.84569407
84642,0:56:25,782,290,205,160,Negative,0.54070175
84643,0:56:25,674,256,236,260,Positive,0.9997664
84644,0:56:25,727,274,325,228,Positive,0.9508312
84645,0:56:25,707,304,293,159,Positive,0.907334
84646,0:56:25,670,305,198,106,Positive,0.9797071
84780,0:56:31,674,306,271,136,Positive,0.5532725
84781,0:56:31,669,300,237,122,Negative,0.757649
84989,0:56:39,668,291,131,79,Negative,0.7728869
84996,0:56:39,654,343,236,146,Negative,0.8216935
85181,0:56:47,638,244,356,171,Positive,0.6388602
85182,0:56:47,673,238,351,242,Positive,0.9965984
85183,0:56:47,663,199,351,152,Positive,0.9958631
85185,0:56:47,636,390,132,392,Positive,0.8324304
85186,0:56:47,772,352,174,126,Negative,0.77895993
85187,0:56:47,844,511,182,127,Positive,0.689179
85188,0:56:47,767,437,224,312,Negative,0.8761056
85189,0:56:47,924,651,69,146,Positive,0.7109183
85251,0:56:50,792,547,147,189,Negative,0.5348598
85252,0:56:50,704,465,227,199,Negative,0.66317147
85253,0:56:50,623,393,209,302,Positive,0.96930224
85255,0:56:50,676,314,273,128,Negative,0.7749144
85256,0:56:50,667,302,171,103,Positive,0.9987129
85482,0:56:59,436,455,265,176,Positive,0.96021116
85483,0:56:59,570,418,157,144,Positive,0.9308559
85484,0:56:59,693,288,206,217,Positive,0.9352704
85485,0:56:59,713,69,298,184,Positive,0.9656891
85486,0:56:59,713,39,142,201,Positive,0.9999255
85487,0:56:59,861,0,127,170,Positive,0.57270986
85490,0:56:59,960,449,242,320,Positive,0.9999653
85492,0:56:59,957,354,125,251,Positive,0.87530243
85710,0:57:08,576,191,287,241,Positive,0.9411851
85711,0:57:08,500,207,385,150,Negative,0.6808926
85739,0:57:09,1090,12,155,190,Positive,0.8624396
85740,0:57:09,1004,21,192,248,Positive,0.98611975
85741,0:57:09,955,0,283,180,Positive,0.9999994
85742,0:57:09,877,113,230,198,Positive,0.78904516
85743,0:57:09,803,196,168,181,Negative,0.9499264
85744,0:57:09,731,244,268,127,Negative,0.8202877
85745,0:57:09,699,282,314,133,Negative,0.6033515
85781,0:57:11,713,282,169,85,Positive,0.9914663
85782,0:57:11,714,264,207,104,Negative,0.8732047
85783,0:57:11,678,238,84,156,Positive,0.8220436
85784,0:57:11,684,237,105,273,Positive,0.8075299
85785,0:57:11,760,280,86,161,Positive,0.99314636
85786,0:57:11,782,342,117,306,Positive,0.6205736
85787,0:57:11,888,373,107,141,Positive,0.5082508
85788,0:57:11,890,495,175,258,Positive,0.9988726
85789,0:57:11,969,465,195,225,Negative,0.73990434
85859,0:57:14,666,300,271,151,Positive,0.94437283
85861,0:57:14,696,155,439,188,Positive,0.9139595
85862,0:57:14,725,201,334,244,Positive,0.86421835
85863,0:57:14,802,317,149,162,Negative,0.7663094
85864,0:57:14,894,244,211,293,Positive,0.7732676
85865,0:57:14,1023,398,113,171,Positive,0.75789857
85866,0:57:14,1168,505,157,112,Positive,0.6552245
86358,0:57:34,1056,340,217,136,Positive,0.9311988
86359,0:57:34,855,316,232,213,Positive,0.9839018
86360,0:57:34,776,274,248,272,Positive,0.9998405
86361,0:57:34,753,285,299,186,Positive,0.823162
86363,0:57:34,676,300,293,112,Negative,0.6976544
86364,0:57:34,665,299,177,119,Positive,0.9992576
86477,0:57:39,670,296,244,124,Negative,0.9427629
86821,0:57:52,644,305,215,146,Negative,0.53504413
86822,0:57:52,640,331,244,157,Negative,0.8841144
86929,0:57:57,631,331,263,180,Positive,0.94143915
86930,0:57:57,651,196,360,237,Positive,0.7373109
86931,0:57:57,728,316,232,243,Positive,0.64990103
86932,0:57:57,869,330,213,220,Positive,0.998953
86933,0:57:57,1025,298,171,255,Positive,0.99889344
88094,0:58:43,704,596,124,117,Negative,0.76664263
88457,0:58:58,1048,425,295,232,Positive,0.9975497
89262,0:59:30,0,183,537,792,Positive,0.542228
89650,0:59:46,36,407,180,98,Negative,0.68274426
89651,0:59:46,225,381,178,142,Positive,0.96577317
89652,0:59:46,377,241,332,202,Positive,0.9997826
89653,0:59:46,442,221,355,194,Positive,0.9999484
89654,0:59:46,497,301,279,233,Positive,0.95823014
89654,0:59:46,484,395,112,125,Positive,0.5660251
89655,0:59:46,615,299,284,129,Negative,0.6854545
89656,0:59:46,655,295,225,113,Positive,0.9197286
89721,0:59:48,641,303,282,120,Positive,0.6333366
90013,1:00:00,653,265,212,137,Positive,0.9990024
90016,1:00:00,555,329,264,237,Negative,0.7367529
90017,1:00:00,579,244,270,186,Positive,0.90105134
90354,1:00:14,703,295,262,111,Negative,0.88618183
90355,1:00:14,608,320,251,216,Positive,0.9707088
90356,1:00:14,645,239,313,239,Positive,0.7229141
90357,1:00:14,685,284,255,341,Positive,0.5612046
90358,1:00:14,930,266,178,246,Positive,0.9241293
90359,1:00:14,1154,245,101,126,Positive,0.99275076
91940,1:01:17,1072,433,284,208,Positive,0.9996933
91941,1:01:17,1022,446,223,103,Positive,0.9999869
91941,1:01:17,1020,448,105,237,Positive,0.80729717
91942,1:01:17,863,389,215,144,Negative,0.6970246
91943,1:01:17,704,320,265,208,Positive,0.9997701
91944,1:01:17,717,312,271,104,Negative,0.8036833
91946,1:01:17,663,292,190,113,Negative,0.89310926
92029,1:01:21,664,296,127,128,Positive,0.92636096
93079,1:02:03,1104,465,153,176,Positive,0.8614362
93080,1:02:03,1010,453,209,270,Positive,0.9916005
93081,1:02:03,962,427,218,229,Positive,0.99938834
93082,1:02:03,865,467,179,309,Positive,0.99886084
93084,1:02:03,724,277,296,249,Positive,0.71632355
93085,1:02:03,718,162,474,330,Positive,0.99525887
93086,1:02:03,674,299,344,362,Positive,0.99709034
93087,1:02:03,734,243,430,217,Positive,0.9400469
93088,1:02:03,655,316,320,514,Positive,0.98251027
93089,1:02:03,616,374,245,344,Positive,0.98588526
93089,1:02:03,1082,427,138,130,Negative,0.7241437
93090,1:02:03,1179,377,177,101,Negative,0.71694964
93091,1:02:03,620,373,210,221,Positive,0.9483209
93092,1:02:03,685,311,166,138,Positive,0.6635895
93095,1:02:03,633,327,258,181,Positive,0.78334457
93096,1:02:03,570,288,88,276,Negative,0.5590606
94017,1:02:40,773,422,298,507,Positive,0.9999989
94018,1:02:40,1117,458,198,163,Positive,0.9922017
94152,1:02:46,695,273,174,76,Positive,0.90798676
94153,1:02:46,660,269,199,125,Positive,0.9986645
94154,1:02:46,653,319,220,141,Negative,0.7195413
94155,1:02:46,679,359,231,124,Negative,0.9303085
95103,1:03:24,653,277,194,115,Negative,0.7982096
95111,1:03:24,588,361,102,99,Positive,0.9908325
95632,1:03:45,588,320,83,209,Positive,0.7322759
95633,1:03:45,609,325,188,218,Positive,0.97070396
95634,1:03:45,678,274,285,281,Positive,0.6422079
95635,1:03:45,740,135,360,338,Positive,0.9939978
95636,1:03:45,1028,201,145,200,Positive,0.9785014
96816,1:04:32,473,436,148,370,Positive,0.5808537
96896,1:04:35,0,0,190,410,Positive,0.9987257
96897,1:04:35,955,0,100,325,Positive,0.57844317
97103,1:04:44,1125,383,285,155,Positive,0.79061764
97104,1:04:44,128,575,145,193,Positive,0.54532886
98377,1:05:35,224,335,284,458,Positive,0.99973804
98899,1:05:55,649,0,73,371,Negative,0.8004848
99501,1:06:20,8,6,111,188,Positive,0.9996412
99503,1:06:20,296,120,116,135,Positive,0.89351994
99504,1:06:20,415,173,404,175,Positive,0.6762231
99505,1:06:20,509,206,378,174,Positive,0.96777433
99507,1:06:20,582,287,267,173,Positive,0.94162273
99508,1:06:20,697,292,213,75,Negative,0.7786586
99628,1:06:25,636,284,265,200,Positive,0.7763115
99629,1:06:25,637,300,200,211,Positive,0.9998128
99630,1:06:25,695,336,144,145,Positive,0.9878628
100181,1:06:47,514,198,388,177,Negative,0.80000114
101600,1:07:44,658,269,198,128,Negative,0.67037576
101601,1:07:44,649,308,219,145,Negative,0.865911
101775,1:07:51,637,320,242,151,Positive,0.5488252
101776,1:07:51,589,316,238,186,Positive,0.6654271
101777,1:07:51,529,303,241,218,Negative,0.61938906
101778,1:07:51,466,287,289,238,Positive,0.668456
101779,1:07:51,387,329,249,218,Positive,0.999148
101780,1:07:51,270,376,120,224,Positive,0.9315933
101781,1:07:51,111,439,189,210,Positive,0.999998
101782,1:07:51,0,526,194,142,Positive,0.8314866
102008,1:08:00,1026,596,124,94,Negative,0.8974696
102451,1:08:18,552,549,171,355,Positive,0.9998192
102452,1:08:18,910,282,307,370,Negative,0.71267444
104930,1:09:57,800,292,317,433,Positive,0.8848728
105234,1:10:09,0,308,108,170,Negative,0.83262825
105235,1:10:09,375,214,434,583,Positive,0.9999925
106669,1:11:06,703,70,142,379,Positive,0.97916186
107724,1:11:48,0,523,197,418,Positive,0.6067929
109940,1:13:17,978,462,242,260,Positive,0.9896966
109941,1:13:17,1016,445,230,226,Positive,0.98370254
109942,1:13:17,901,417,217,121,Positive,0.71121633
109943,1:13:17,705,351,242,235,Positive,0.9926151
109944,1:13:17,742,340,262,94,Negative,0.9378925
109944,1:13:17,740,384,117,240,Positive,0.9750686
109945,1:13:17,683,325,274,134,Negative,0.6957026
109946,1:13:17,667,320,251,147,Negative,0.6483976
109947,1:13:17,664,320,191,157,Positive,0.76351154
109957,1:13:18,663,286,149,85,Positive,0.9919299
112176,1:14:47,440,208,494,204,Positive,0.92225444
113292,1:15:31,660,292,161,145,Positive,0.5728279
113293,1:15:31,673,343,246,134,Negative,0.9104523
113698,1:15:47,651,303,116,86,Positive,0.59310937
113699,1:15:47,640,301,193,99,Positive,0.79572314
113862,1:15:54,664,303,149,146,Positive,0.9999635
113991,1:15:59,664,292,163,152,Positive,0.9943692
113992,1:15:59,667,293,224,114,Positive,0.963377
113993,1:15:59,676,177,410,280,Negative,0.63660616
113994,1:15:59,731,195,370,233,Positive,0.8152294
113995,1:15:59,835,184,127,247,Positive,0.8708095
113996,1:15:59,968,176,130,260,Positive,0.8725408
113997,1:15:59,1136,164,171,144,Negative,0.6660267
116075,1:17:23,328,0,87,204,Negative,0.7080012
116116,1:17:24,1062,627,93,192,Positive,0.9199683
116117,1:17:24,937,579,141,193,Positive,0.6338536
116118,1:17:24,816,536,184,247,Positive,0.77271783
116119,1:17:24,727,448,236,337,Positive,0.9997615
116120,1:17:24,704,396,153,327,Positive,0.7911733
116121,1:17:24,744,351,219,215,Positive,0.6672064
116122,1:17:24,743,316,273,73,Negative,0.986509
116122,1:17:24,808,347,97,114,Positive,0.9191733
116123,1:17:24,699,296,135,121,Positive,0.69786745
116124,1:17:24,679,292,291,138,Positive,0.9875864
116149,1:17:25,670,295,102,103,Positive,0.6330375
116150,1:17:26,0,575,145,96,Positive,0.9589237
116151,1:17:26,92,512,208,100,Positive,0.9267335
116152,1:17:26,123,368,284,197,Positive,0.9999975
116153,1:17:26,354,381,211,157,Positive,0.99756384
116155,1:17:26,455,319,197,142,Positive,0.7378242
116156,1:17:26,531,265,322,231,Positive,0.80129606
116157,1:17:26,534,290,300,211,Positive,0.97671586
116158,1:17:26,492,231,318,355,Positive,0.999959
116763,1:17:50,645,496,90,132,Negative,0.7500147
116764,1:17:50,630,328,260,146,Positive,0.6504539
116765,1:17:50,658,299,292,80,Negative,0.7292299
117029,1:18:01,685,273,141,87,Positive,0.93932426
117030,1:18:01,674,288,166,125,Negative,0.91729695
117031,1:18:01,641,232,340,259,Positive,0.989052
117032,1:18:01,633,311,286,204,Positive,0.8615662
117033,1:18:01,667,307,288,144,Positive,0.7683585
117034,1:18:01,727,322,298,150,Negative,0.7369466
117035,1:18:01,816,355,220,208,Positive,0.9910793
117036,1:18:01,855,576,116,223,Positive,0.98462623
117063,1:18:02,690,277,199,104,Positive,0.77778214
117064,1:18:02,592,256,308,235,Positive,0.974614
117065,1:18:02,642,337,258,185,Positive,0.5948309
117280,1:18:11,647,329,166,93,Negative,0.7513456
117339,1:18:13,577,376,144,107,Positive,0.9961965
117430,1:18:17,589,323,141,203,Positive,0.5076344
117473,1:18:18,616,336,254,201,Positive,0.80297583
117474,1:18:18,669,239,303,225,Positive,0.66493
117475,1:18:19,712,302,242,268,Positive,0.6527867
117476,1:18:19,922,331,179,190,Negative,0.93504256
117477,1:18:19,1019,239,192,237,Positive,0.99867815
118086,1:18:43,734,212,169,101,Negative,0.84517807
118488,1:18:59,182,79,176,110,Negative,0.89896846
118551,1:19:02,0,79,190,239,Negative,0.8187859
118552,1:19:02,0,111,366,205,Positive,0.75021017
118838,1:19:13,0,111,216,202,Positive,0.99994767
118839,1:19:13,0,94,216,144,Positive,0.7889567
118840,1:19:13,0,61,181,261,Positive,0.6763775
118871,1:19:14,0,63,79,118,Negative,0.927671
118877,1:19:15,0,93,226,134,Positive,0.9066255
119430,1:19:37,906,504,216,248,Positive,0.99995255
119707,1:19:48,0,435,228,176,Positive,0.6004009
119707,1:19:48,167,64,90,143,Positive,0.9849408
119710,1:19:48,0,60,95,309,Negative,0.9263047
120345,1:20:13,434,457,184,242,Negative,0.5671764
122839,1:21:53,671,176,81,162,Negative,0.92300457
123989,1:22:39,808,84,127,306,Negative,0.74968845
123990,1:22:39,769,83,254,316,Positive,0.9999918
123991,1:22:39,812,179,202,191,Positive,0.97440356
123992,1:22:39,780,217,222,109,Negative,0.8083533
123993,1:22:39,751,240,188,144,Positive,0.8264103
123994,1:22:39,722,254,159,128,Positive,0.97951347
123995,1:22:39,687,292,274,163,Positive,0.9655898
123996,1:22:39,664,307,156,119,Positive,0.9361525
124093,1:22:43,675,319,94,131,Negative,0.83898556
124639,1:23:05,629,325,174,133,Positive,0.7640888
124814,1:23:12,666,339,119,159,Negative,0.83942
124815,1:23:12,653,243,268,262,Negative,0.8106716
124816,1:23:12,718,339,187,319,Negative,0.5950083
124817,1:23:12,971,354,185,217,Positive,0.82044846
124818,1:23:12,1166,336,118,114,Negative,0.64256114
126947,1:24:37,0,5,272,221,Positive,0.52888864
126994,1:24:39,1159,530,168,121,Positive,0.99998367
126995,1:24:39,668,656,64,179,Negative,0.7366974
127940,1:25:17,1080,286,226,200,Positive,0.8494743
127941,1:25:17,935,262,222,183,Positive,0.9486038
127942,1:25:17,748,204,197,191,Negative,0.59751177
127943,1:25:17,627,135,223,172,Positive,0.9946414
127944,1:25:17,526,65,183,191,Positive,0.89645314
127945,1:25:17,477,0,159,169,Positive,0.999701
127946,1:25:17,435,0,93,168,Negative,0.8800555
128011,1:25:20,564,477,233,462,Positive,0.9767314
128090,1:25:23,374,0,138,212,Negative,0.894345
128091,1:25:23,450,54,191,258,Positive,0.9910698
128092,1:25:23,544,134,182,214,Negative,0.8936024
128093,1:25:23,577,189,323,203,Negative,0.8411827
128094,1:25:23,566,275,254,251,Negative,0.6794752
128095,1:25:23,600,291,167,137,Positive,0.9804647
128096,1:25:23,647,307,99,95,Negative,0.8314248
128972,1:25:58,659,288,136,129,Positive,0.9465851
128973,1:25:58,626,331,205,174,Negative,0.65956223
129291,1:26:11,586,356,102,139,Negative,0.59991544
129827,1:26:33,635,312,104,127,Positive,0.9979036
129939,1:26:37,0,264,251,333,Positive,0.6995209
130427,1:26:57,641,325,84,112,Negative,0.89111024
130966,1:27:18,630,369,143,100,Negative,0.7986622
130973,1:27:18,640,310,146,100,Negative,0.54516906
130974,1:27:18,620,311,125,160,Positive,0.8897719
131091,1:27:23,654,363,134,148,Positive,0.7742418
131269,1:27:30,393,672,48,206,Positive,0.63443214
131270,1:27:30,308,640,80,173,Positive,0.62756896
131271,1:27:30,314,520,200,270,Positive,0.9764191
131272,1:27:30,296,495,196,179,Positive,0.9080697
131273,1:27:30,262,403,230,351,Positive,0.9991467
131274,1:27:30,349,353,203,174,Positive,0.9748974
131275,1:27:31,330,286,313,361,Positive,0.99768317
131275,1:27:31,365,382,209,250,Positive,0.9945344
131276,1:27:31,361,204,387,263,Positive,0.6357011
131277,1:27:31,410,159,408,263,Positive,0.8368241
131278,1:27:31,392,112,270,234,Positive,0.9934934
131279,1:27:31,439,84,280,163,Negative,0.5351447
131280,1:27:31,464,80,122,169,Positive,0.9997018
131281,1:27:31,528,77,105,129,Positive,0.9214064
131283,1:27:31,557,88,113,108,Positive,0.9943198
131285,1:27:31,604,111,493,218,Positive,0.98806703
131286,1:27:31,570,119,479,256,Positive,0.73191917
131288,1:27:31,614,84,311,216,Negative,0.9030618
131289,1:27:31,628,98,155,220,Positive,0.9652605
131290,1:27:31,571,96,83,241,Negative,0.8341877
131325,1:27:33,661,116,264,238,Positive,0.7225924
131326,1:27:33,736,84,180,166,Positive,0.7382408
131328,1:27:33,662,173,404,186,Positive,0.95886266
131329,1:27:33,636,309,298,229,Positive,0.9948992
131330,1:27:33,696,307,76,157,Positive,0.8400535
131336,1:27:33,696,78,115,119,Positive,0.986201
131337,1:27:33,697,73,117,138,Positive,0.97493637
131339,1:27:33,693,119,76,197,Positive,0.9299953
131341,1:27:33,683,381,57,165,Negative,0.52444696
131355,1:27:34,655,328,121,121,Positive,0.7527533
131373,1:27:34,792,167,70,155,Positive,0.91089964
131374,1:27:34,802,3,217,238,Positive,0.81933236
131375,1:27:35,974,105,87,193,Positive,0.9289183
131376,1:27:35,1082,111,162,198,Positive,0.999014
131934,1:27:57,673,304,277,126,Negative,0.92654043
132235,1:28:09,686,329,206,132,Positive,0.6661857
132236,1:28:09,705,202,375,218,Negative,0.5827802
132237,1:28:09,731,255,324,220,Positive,0.52304906
132238,1:28:09,799,364,85,134,Negative,0.9391398
132239,1:28:09,855,417,168,151,Positive,0.96902096
132240,1:28:09,932,500,186,237,Positive,0.9357637
132241,1:28:09,1056,479,158,224,Positive,0.99932456
134533,1:29:41,412,453,267,106,Negative,0.90819454
134535,1:29:41,529,357,247,152,Negative,0.5717287
134535,1:29:41,290,0,159,314,Positive,0.95733243
134536,1:29:41,592,383,229,180,Negative,0.9920494
134536,1:29:41,388,81,149,300,Positive,0.994023
134537,1:29:41,497,56,559,328,Negative,0.9462527
134538,1:29:41,472,137,382,284,Positive,0.7020345
134539,1:29:41,581,181,335,198,Positive,0.81381327
134539,1:29:41,534,251,68,169,Positive,0.62939036
134540,1:29:41,579,260,251,163,Positive,0.9975854
134541,1:29:41,611,300,217,197,Negative,0.8468252
134544,1:29:41,605,295,93,140,Positive,0.65498835
135373,1:30:14,639,315,137,147,Positive,0.9935847
135436,1:30:17,618,299,71,158,Positive,0.9900755
135475,1:30:19,672,310,91,133,Negative,0.5347897
135476,1:30:19,672,330,194,145,Negative,0.54401493
135477,1:30:19,626,316,283,251,Positive,0.62525487
135478,1:30:19,695,300,293,317,Positive,0.9555129
135479,1:30:19,943,223,151,218,Positive,0.97437143
135480,1:30:19,1109,125,227,171,Positive,0.90948474
